corpus,conversation_id,segment_id,task_id,base_task_id,utterance_id,utterance_index,role,aspect,label_value,label_source,source_id,model,context_type,label_kind,n_raters,y_cont,w_conf,lo,hi,p1,p2,p3,p4,skipped,context_source
fora,fora_2733,3,fora_2733_3_info,fora_2733_3,EGI_Conversations_196_2733_64,63,participant,CIG,3,human_individual,annotator_028,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,3,fora_2733_3_info,fora_2733_3,EGI_Conversations_196_2733_66,65,participant,CIG,3,human_individual,annotator_028,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,3,fora_2733_3_info,fora_2733_3,EGI_Conversations_196_2733_67,66,participant,CIG,2,human_individual,annotator_028,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,1,fora_2246_1_info,fora_2246_1,EGI_Conversations_196_2246_32,31,participant,CIG,3,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,1,fora_2246_1_info,fora_2246_1,EGI_Conversations_196_2246_33,32,participant,CIG,3,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,1,fora_2246_1_info,fora_2246_1,EGI_Conversations_196_2246_34,33,participant,CIG,1,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,1,fora_2246_1_info,fora_2246_1,EGI_Conversations_196_2246_35,34,participant,CIG,3,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,1,fora_2246_1_info,fora_2246_1,EGI_Conversations_196_2246_37,36,participant,CIG,3,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,1,fora_2246_1_info,fora_2246_1,EGI_Conversations_196_2246_38,37,participant,CIG,2,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,1,fora_2246_1_info,fora_2246_1,EGI_Conversations_196_2246_40,39,participant,CIG,1,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,1,fora_2246_1_info,fora_2246_1,EGI_Conversations_196_2246_41,40,participant,CIG,3,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,1,fora_2246_1_info,fora_2246_1,EGI_Conversations_196_2246_42,41,participant,CIG,2,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,1,fora_2246_1_info,fora_2246_1,EGI_Conversations_196_2246_43,42,participant,CIG,1,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_132,131,participant,Novelty,1,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_132,131,participant,Relevance,1,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_132,131,participant,Scope,1,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_134,133,participant,Novelty,3,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_134,133,participant,Relevance,3,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_134,133,participant,Scope,3,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_136,135,participant,Novelty,4,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_136,135,participant,Relevance,4,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_136,135,participant,Scope,3,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_138,137,participant,Novelty,4,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_138,137,participant,Relevance,4,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_138,137,participant,Scope,3,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_142,141,participant,Novelty,1,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_142,141,participant,Relevance,2,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_142,141,participant,Scope,2,human_individual,annotator_077,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_86,85,participant,Novelty,4,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_86,85,participant,Relevance,4,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_86,85,participant,Scope,3,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_88,87,participant,Novelty,2,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_88,87,participant,Relevance,3,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_88,87,participant,Scope,3,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_89,88,participant,Novelty,4,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_89,88,participant,Relevance,4,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_89,88,participant,Scope,3,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_90,89,participant,Novelty,4,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_90,89,participant,Relevance,4,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_90,89,participant,Scope,3,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_91,90,participant,Novelty,3,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_91,90,participant,Relevance,4,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_91,90,participant,Scope,3,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_93,92,participant,Novelty,3,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_93,92,participant,Relevance,4,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_mix,fora_2188_5,EGI_Conversations_196_2188_93,92,participant,Scope,3,human_individual,annotator_052,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,3,fora_2188_3_info,fora_2188_3,EGI_Conversations_196_2188_74,73,participant,CIG,1,human_individual,annotator_066,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,3,fora_2188_3_info,fora_2188_3,EGI_Conversations_196_2188_75,74,participant,CIG,3,human_individual,annotator_066,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,3,fora_2188_3_info,fora_2188_3,EGI_Conversations_196_2188_76,75,participant,CIG,4,human_individual,annotator_066,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,3,fora_2188_3_info,fora_2188_3,EGI_Conversations_196_2188_77,76,participant,CIG,1,human_individual,annotator_066,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,3,fora_2188_3_info,fora_2188_3,EGI_Conversations_196_2188_79,78,participant,CIG,4,human_individual,annotator_066,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_44,43,participant,CIG,2,human_individual,annotator_031,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_46,45,participant,CIG,2,human_individual,annotator_031,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_47,46,participant,CIG,2,human_individual,annotator_031,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_48,47,participant,CIG,2,human_individual,annotator_031,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_50,49,participant,CIG,2,human_individual,annotator_031,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_52,51,participant,CIG,2,human_individual,annotator_031,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_53,52,participant,CIG,3,human_individual,annotator_031,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_56,55,participant,CIG,2,human_individual,annotator_031,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_57,56,participant,CIG,4,human_individual,annotator_031,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_59,58,participant,CIG,2,human_individual,annotator_031,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_132,131,participant,Novelty,1,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_132,131,participant,Relevance,2,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_132,131,participant,Scope,1,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_134,133,participant,Novelty,4,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_134,133,participant,Relevance,3,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_134,133,participant,Scope,3,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_136,135,participant,Novelty,4,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_136,135,participant,Relevance,4,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_136,135,participant,Scope,2,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_138,137,participant,Novelty,4,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_138,137,participant,Relevance,4,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_138,137,participant,Scope,2,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_142,141,participant,Novelty,1,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_142,141,participant,Relevance,2,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2187,6,fora_2187_6_mix,fora_2187_6,EGI_Conversations_196_2187_142,141,participant,Scope,4,human_individual,annotator_067,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,8,fora_2733_8_info,fora_2733_8,EGI_Conversations_196_2733_116,115,participant,CIG,4,human_individual,annotator_028,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,8,fora_2733_8_info,fora_2733_8,EGI_Conversations_196_2733_117,116,participant,CIG,2,human_individual,annotator_028,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,8,fora_2733_8_info,fora_2733_8,EGI_Conversations_196_2733_118,117,participant,CIG,3,human_individual,annotator_028,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,8,fora_2733_8_info,fora_2733_8,EGI_Conversations_196_2733_120,119,participant,CIG,4,human_individual,annotator_028,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,8,fora_2733_8_info,fora_2733_8,EGI_Conversations_196_2733_122,121,participant,CIG,3,human_individual,annotator_028,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,8,fora_2733_8_info,fora_2733_8,EGI_Conversations_196_2733_124,123,participant,CIG,3,human_individual,annotator_028,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,8,fora_2733_8_info,fora_2733_8,EGI_Conversations_196_2733_125,124,participant,CIG,2,human_individual,annotator_028,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_171,170,participant,Novelty,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_171,170,participant,Relevance,4,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_171,170,participant,Scope,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_172,171,participant,Novelty,3,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_172,171,participant,Relevance,4,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_172,171,participant,Scope,3,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_173,172,participant,Novelty,3,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_173,172,participant,Relevance,4,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_173,172,participant,Scope,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_175,174,participant,Novelty,1,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_175,174,participant,Relevance,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_175,174,participant,Scope,1,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_179,178,participant,Novelty,3,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_179,178,participant,Relevance,4,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_179,178,participant,Scope,3,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_180,179,participant,Novelty,3,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_180,179,participant,Relevance,4,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_180,179,participant,Scope,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_182,181,participant,Novelty,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_182,181,participant,Relevance,3,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_182,181,participant,Scope,1,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_183,182,participant,Novelty,1,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_183,182,participant,Relevance,3,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_183,182,participant,Scope,1,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_184,183,participant,Novelty,1,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_184,183,participant,Relevance,4,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_184,183,participant,Scope,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_185,184,participant,Novelty,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_185,184,participant,Relevance,4,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_185,184,participant,Scope,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_186,185,participant,Novelty,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_186,185,participant,Relevance,3,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_186,185,participant,Scope,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_187,186,participant,Novelty,3,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_187,186,participant,Relevance,4,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_187,186,participant,Scope,2,human_individual,annotator_075,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2429,5,fora_2429_5_info,fora_2429_5,EGI_Conversations_196_2429_69,68,participant,CIG,2,human_individual,annotator_062,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2429,5,fora_2429_5_info,fora_2429_5,EGI_Conversations_196_2429_71,70,participant,CIG,1,human_individual,annotator_062,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2429,5,fora_2429_5_info,fora_2429_5,EGI_Conversations_196_2429_72,71,participant,CIG,1,human_individual,annotator_062,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2429,5,fora_2429_5_info,fora_2429_5,EGI_Conversations_196_2429_73,72,participant,CIG,1,human_individual,annotator_062,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2429,5,fora_2429_5_info,fora_2429_5,EGI_Conversations_196_2429_74,73,participant,CIG,1,human_individual,annotator_062,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2429,5,fora_2429_5_info,fora_2429_5,EGI_Conversations_196_2429_75,74,participant,CIG,1,human_individual,annotator_062,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2429,5,fora_2429_5_info,fora_2429_5,EGI_Conversations_196_2429_76,75,participant,CIG,1,human_individual,annotator_062,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2429,5,fora_2429_5_info,fora_2429_5,EGI_Conversations_196_2429_77,76,participant,CIG,1,human_individual,annotator_062,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2429,5,fora_2429_5_info,fora_2429_5,EGI_Conversations_196_2429_79,78,participant,CIG,2,human_individual,annotator_062,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_info,fora_2188_5,EGI_Conversations_196_2188_86,85,participant,CIG,2,human_individual,annotator_050,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_info,fora_2188_5,EGI_Conversations_196_2188_88,87,participant,CIG,1,human_individual,annotator_050,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_info,fora_2188_5,EGI_Conversations_196_2188_89,88,participant,CIG,4,human_individual,annotator_050,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_info,fora_2188_5,EGI_Conversations_196_2188_90,89,participant,CIG,2,human_individual,annotator_050,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_info,fora_2188_5,EGI_Conversations_196_2188_91,90,participant,CIG,2,human_individual,annotator_050,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2188,5,fora_2188_5_info,fora_2188_5,EGI_Conversations_196_2188_93,92,participant,CIG,1,human_individual,annotator_050,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,3,fora_2733_3_info,fora_2733_3,EGI_Conversations_196_2733_60,59,participant,CIG,1,human_individual,annotator_027,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,3,fora_2733_3_info,fora_2733_3,EGI_Conversations_196_2733_61,60,participant,CIG,1,human_individual,annotator_027,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,3,fora_2733_3_info,fora_2733_3,EGI_Conversations_196_2733_62,61,participant,CIG,2,human_individual,annotator_027,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,3,fora_2733_3_info,fora_2733_3,EGI_Conversations_196_2733_64,63,participant,CIG,3,human_individual,annotator_027,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,3,fora_2733_3_info,fora_2733_3,EGI_Conversations_196_2733_66,65,participant,CIG,4,human_individual,annotator_027,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2733,3,fora_2733_3_info,fora_2733_3,EGI_Conversations_196_2733_67,66,participant,CIG,2,human_individual,annotator_027,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_44,43,participant,CIG,3,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_46,45,participant,CIG,2,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2246,2,fora_2246_2_info,fora_2246_2,EGI_Conversations_196_2246_47,46,participant,CIG,3,human_individual,annotator_064,,info,raw_rating,,,,,,,,,,False,annotation_release_task
