title,conversation_id,phase,utterance_id,utterance_index,utterance_speaker,role,nontext,utterance_text,segment
Obama's Iran Deal Is Good For America,13878,0,13917,39,Mark Dubowitz,against,"{'laughter': [[4, 30]], 'unintelligible': [[5, 72]], 'applause': [[9, 140]]}","Thank you. Great. Well, thank you very much, John, Phil, Tom, Mike. It's really a pleasure for this Canadian, want-to-be-American, to be in such distinguished company. I'm very humbled to be here. I'm going to discuss the emerging deal's seven deadly flaws. I support a good deal, but this is not a good deal. I'm also going to suggest to you that this deal will make war more likely, not less likely. And I'm going to actually take Phil up on his challenge, and I'm going to sketch out what a better deal looks like. The seven deadly flaws: First of all, President Obama and his administration only about 18 months ago committed to, quote, unquote, ""Dismantle substantial portions"" or ""a lot"" of Iran's nuclear program. This deal will leave Iran's nuclear infrastructure virtually intact. And Iran will be a turn of the screw away from developing a nuclear weapon, only a year's breakout from that weapon. And that year breakout will only last for 10 years. Thereafter, the breakout time will diminish significantly, and by year 15, Iran will have zero breakout, that's undetectable breakout. Number two, the administration gave up on long-standing U.S. policy and multiple UN Security Council resolutions, and they gave Iran domestic enrichment which is the key element it needs to develop a nuclear weapon. Now, that was fine, except this most valuable concession wasn't given up at the end of the negotiation in exchange for other valuable concessions. No, this was given at the beginning of the negotiation, before Iran had really done anything significant. And now we're in a situation where Iran is going to have significant enrichment capacity. The administration started off by offering 500 centrifuges. Now Iran's going to have 6,000 centrifuges. That's a 1,200 percent increase in the course of these negotiations. Well, here's a fun fact for you: 6,000 centrifuges, woefully inadequate if you want peaceful nuclear energy. But it's exactly what you need if you want to weaponize uranium. Number three, we've heard about missiles quite extensively from the folks over here. Let me just talk about an ICBM, an-- intercontinental ballistic missile is not for putting monkeys into space. It is for delivering a warhead to New York City. And the Iranians said that this was non-negotiable. The administration said, ""Fine. We'll take it off the table."" Number four, the Fordow enrichment facility. This is an enrichment facility that is buried under a mountain on a Revolutionary Guard military base. The administration promised to dismantle it, then to shutter it. And now it's going to be left open for 15 years to develop medical isotopes. It'll be the most heavily fortified, heavily guarded medical isotope facility in the Milky Way. And the problem is, in 15 years' time, the Iranians can reconvert it to do advanced centrifuge powered enrichment in a heavily guarded, underground bunker underneath a mountain. Number five, and this is the serious issue with this deal. It's the poison pill. Many of the restrictions on this deal are going to start sunsetting, in other words, disappearing, after year 10. And by year 15, most of these restrictions are going to go away. Iran is going to have an industrial sized military program, with unlimited centrifuge capacity, zero breakout, multiple heavy water reactors, and the ability to actually develop a program that is widely dispersed and very, very difficult to verify. This deal would have converted this Iranian regime, this regime, from a nuclear pariah into a nuclear partner. Let me talk about verification and inspection because I believe our opponents are going to bet their debate and bet the security of the United States of America on verification and inspection. This is the idea that we will have unprecedented inspections. Well, the problem with unprecedented inspections is that Ali Khamenei, Iran's Supreme Leader, just last week said, ""You are not getting into my military bases, into my Revolutionary Guard bases."" Revolutionary Guard commander said anybody who tries is going to be met with hot lead. I looked up ""hot lead"" in the dictionary. It means a bullet. Now, that's a serious problem because this is a bet on verification and detection. And let's talk about the U.S. track record in detecting and stopping countries from going nuclear. We missed the Soviet Union, China, India, Pakistan, Israel, North Korea. We underestimated Saddam's program in 1990. Then we overestimated his program in 2003 and went to war to stop a nonexistent WMD program. We have a lousy record of detecting when countries go nuclear. And this is going to be a massive program on a territory more than twice the size of Texas. That is what the IAEA will have to verify, particularly when this is an industrial sized program. Number seven, and finally, the IAEA doesn't enforce. They verify, they monitor. The United States of America enforces. Now the only way we're going to enforce this deal peacefully is through economic coercion, what is known as snapback sanctions. Here's the problem with snapback sanctions. They don't snap back very well. Iran will have a powerful economy in 10 to 15 years. They're going to get hundreds of billions of dollars of sanctions relief. They're going to be increasingly immunized against future economic pressure. We're going to end up in snapback disputes with the Russians and the Chinese at the Security Council. In fact, we're going to end up in snapback disputes with the Europeans when we try snapback sanctions against our French and British and German friends. We will hit a wall of intransigence at the Security Council, and we will hit a wall of human greed in the marketplace. And the problem is as we give up our peaceful enforcement mechanism in order to enforce the deal, this is going to make war more likely, not less likely. Iran will be able to creep out, or inch out, or sneak out, or they'll wait patiently until many of these restrictions disappear. And if we are lucky enough to detect an Iranian sneak-out or breakout, war will be our only option. And when that war comes, Iran will be much stronger, and the consequences will be much worse. Now, what about a better deal? Well, let me spell out a better deal in seven quick points. Number one, no sunset provision based on arbitrary time period. Iran should have to be certified by the IAEA as having a peaceful nuclear program without any clandestine nuclear facilities. Number two, no long range ballistic missiles capable of carrying a warhead. Number three, shut down the Fordow facility. There's only one purpose, and that is for weaponization. Number four, go anywhere, go any time, snap inspections into any Revolutionary Guard base. Number five, Iran has been stonewalling the international community on its possible military dimensions of its program. Iran should come clean before the deal, not after a deal, and certainly before we give them hundreds of billions of dollars in sanctions relief. And number six, economic leverage. It should not be dependent on sanctions. President Obama said no deal is better than a bad deal. That is not this emerging deal. Let's take time to negotiate a better deal. Why are we rushing towards a bad deal? My bet, compared to Obama's deal, Hillary's deal will be much better. In fact, compared to Obama's deal, the leading Republican contenders will have a better deal. Hillary and the Republican contenders are the ultimate snapback. That's why you should vote against the proposition that Obama's deal is good for America. Thank you.",-1
Obama's Iran Deal Is Good For America,13878,1,13918,40,John Donvan,mod,{},"Thank you, Mark Dubowitz. And that concludes round one of this Intelligence Squared U.S. debate where our motion is ""Obama's Iran deal is good for America."" All right. Remember how you voted before the debate. Again, we're going to have you vote right afterwards. And I'll say this one more time. The team-- well, I'll probably say it many more times. The team whose numbers change the most between the two votes is how we declare our winner. Now we move on to round two. Round two is where the debaters address one another directly and take questions from me and from you, our live audience here in New York. Our motion is this: Obama's Iran deal is good for America. We have heard Philip Gordon and Thomas Pickering arguing for the motion by saying that this deal is not perfect, but that it will contain Iran's nuclear ambitions, that it cuts off all paths to its ability to construct a bomb in a short period of time. They would not be able, they say, to sneak one through the system. They say not having an agreement in place in the near future leaves Iran with a freehand to do whatever it wants, that it would be a staggered deal, that Iran doesn't get everything up at once, but it's through stages of give and take and that a deal that-- that gives the U.S. everything that it wants, to aspire to that is like wanting to believe in the Tooth Fairy. The team arguing against the motion, Michael Doran and Mark Dubowitz, argue that there's just no reason to think that the leadership in Iran is going to abide by the terms of any deal and that it's going to change soon; that the United States gave away way too much, way too early in the negotiations, that there is only a future in both ends of this deal in which Iran just becomes a bigger power in the region and more of a troublemaker. They have issues with the temporariness of this deal, the fact that 10 to 15 to 20 years from now we would be back where we started. And they point out that basically this deal leaves Iran's nuclear infrastructure essentially intact and that it can be revived with the turn of a screw. I want to go to the team that's arguing for the motion, ""Obama's Iran deal is good for America."" And in a very broad sense, gentlemen, your opponents, they seem to be making an argument that at best, you're naive, that you-- you're not-- I don't think they're saying you're willing to trust, because it sounds like you're not willing to trust. But you trust in the mechanisms of the deal and that you're just putting way too much hope in bad guys who know how to cheat. Why don't you take that on, Philip Gordon?",0
Obama's Iran Deal Is Good For America,13878,1,13919,41,Philip Gordon,for,"{'laughterwhat': [[0, 142]]}","Yeah. I will start. But, frankly, I don't know where to start, given what we heard about this agreement, speaking of Tooth Fairies. I don't get all of my predictions right. I'm probably wrong most of the time. But when I stood up there a few minutes ago and predicted that what we wouldn't hear was an alternative path to get somewhere, instead we just hear a litany of the things that we would love to see if we could write it ourselves, I got that prediction right. And, Mark, I think you misunderstood my challenge. My challenge wasn't to describe a better deal. I can describe a better deal, and you did a great job of it. I love your deal. I'd sign it right now. I can describe the salary package that Tom would have if he was a billionaire. I can't do is tell him how to get there. And that's what you didn't tell us, how to get that better deal.",0
Obama's Iran Deal Is Good For America,13878,1,13920,42,John Donvan,mod,{},"Okay. We can get to that point, but I'd like it if you answer my questions. And my question was that these guys are saying that you're just naïve to believe that this--",0
Obama's Iran Deal Is Good For America,13878,1,13921,43,audience,unknown,{},Right.,0
Obama's Iran Deal Is Good For America,13878,1,13922,44,John Donvan,mod,{},thing would stand up. And I'm not saying that disrespectfully because I actually want to get to the points you're making.,0
Obama's Iran Deal Is Good For America,13878,1,13923,45,Philip Gordon,for,{},Absolutely.,0
Obama's Iran Deal Is Good For America,13878,1,13924,46,John Donvan,mod,{},But just to keep a shape to it.,0
Obama's Iran Deal Is Good For America,13878,1,13925,47,Philip Gordon,for,{},"I'll say one word on trust. And I think Mike understood that point on trust, the Denmark analogy. We don't need this agreement because we trust Iran. It's precisely because we don't trust them that we need a verifiable agreement with binding restrictions.",0
Obama's Iran Deal Is Good For America,13878,1,13926,48,John Donvan,mod,{},Let's go to the other side. Mike Doran.,0
Obama's Iran Deal Is Good For America,13878,1,13927,49,Michael Doran,against,{},"The agreement doesn't have binding restrictions. This is the-- the reason that we have gotten any compliance out of the Iranians thus far is because we're paying them to do it. The-- you know, Tom mentioned that the agreement is going to require the Iranians to come clean on all of their past program, which is an incredibly important aspect of the monitoring mechanism. Unless you understand what the program was, you can't monitor it. The fact of the matter is the Iranians have stiffed the IAEA for a decade about this. We have not stood firm on it. We have not forced them to come clean on their past program. And the agreement that we got from them about that is that, yes, they will address that question in the future. I'm willing to bet anything-- I'm going to make a prediction right here, Phil. And my prediction is that if this deal is signed, we're going to give them sanctions relief before they ever come clean on their past program, because they have never ever come clean and they're not going to let us into military sites.",1
Obama's Iran Deal Is Good For America,13878,1,13928,50,John Donvan,mod,{},Tom Pickering.,1
Obama's Iran Deal Is Good For America,13878,1,13929,51,Thomas Pickering,for,{},"Look, let me offer you the facts, not your imagination, not your predictions--",1
Obama's Iran Deal Is Good For America,13878,1,13930,52,Michael Doran,against,{},Have they ever come clean to the IAEA?,1
Obama's Iran Deal Is Good For America,13878,1,13931,53,Thomas Pickering,for,{},these are the facts--,1
Obama's Iran Deal Is Good For America,13878,1,13932,54,Michael Doran,against,{},Have they ever come clean to the IAEA?,1
Obama's Iran Deal Is Good For America,13878,1,13933,55,Thomas Pickering,for,{},"yes, of course they have. They've started.",1
Obama's Iran Deal Is Good For America,13878,1,13935,56,Thomas Pickering,for,{},They've started.,1
Obama's Iran Deal Is Good For America,13878,1,13936,57,Michael Doran,against,{},They've started.,1
Obama's Iran Deal Is Good For America,13878,1,13937,58,Thomas Pickering,for,{},But that's a step. But we will not--,1
Obama's Iran Deal Is Good For America,13878,1,13938,59,Michael Doran,against,{},You just said that.,1
Obama's Iran Deal Is Good For America,13878,1,13939,60,Thomas Pickering,for,{},"conclude the release of sanctions until they have come clean with the IAEA. That's an indisputable negotiating objective of the United States. That's what we have said we will agree to, nothing less. And so that's-- you're sitting here making up fairy stories about what it is that's going to be agreed or not agreed. Nobody that I know of, when the framework came out on April 2nd, who knows anything about this agreement was not surprised by the degree to which Iran had come in our directions, including, I have to tell you, a number of very senior Iranians. The notion that somehow we have been snookered or somehow that this process will not work, totally defeats the fact that throughout the Cold War we made a whole series of agreements with the Soviet Union. President Reagan said in his best Russian, ""Doveryai, no proveryai,"" ""Trust but verify."" That's the basis of this agreement.",1
Obama's Iran Deal Is Good For America,13878,1,13940,61,John Donvan,mod,{},"All right, let me--",1
Obama's Iran Deal Is Good For America,13878,1,13941,62,Thomas Pickering,for,{},This is nothing new here.,1
Obama's Iran Deal Is Good For America,13878,1,13942,63,John Donvan,mod,{},Mark Dubowitz.,2
Obama's Iran Deal Is Good For America,13878,1,13943,64,Mark Dubowitz,against,{},"Yeah. Tom, it's interesting. I mean, you know, these are stories you tell children to keep the nightmares away, that, ""Don't worry, the Iranians will come clean. Don't worry, the Iranians have come clean."" But, Tom, you know better than anybody that the Iranians have been stonewalling the IAEA for years. There are 12 outstanding questions about past and possibly continuing military dimensions of the Iranian program. The head of the IAEA has made it very clear that he is deeply frustrated that Iran refuses to answer those 12 questions. They've answered half of one, Tom. Half of one is not answering the questions. There are 11 and a half outstanding questions. We also know that the administration will give sanctions relief based on Iranian nuclear compliance, and that includes centrifuges, it includes Fordow, it includes some of the nuclear elements of this. So Iran is going to get sanctions relief before they ever have to come clean on all 12 dimensions of the weaponization efforts--",2
Obama's Iran Deal Is Good For America,13878,1,13945,65,Thomas Pickering,for,{},"Just not accurate, Mark.",2
Obama's Iran Deal Is Good For America,13878,1,13946,66,Mark Dubowitz,against,{},And you know what?,2
Obama's Iran Deal Is Good For America,13878,1,13947,67,audience,unknown,{},Phil. Phil.,2
Obama's Iran Deal Is Good For America,13878,1,13948,68,Thomas Pickering,for,{},"They've already come on 8 according to the IAEA, but let's not argue about the details.",2
Obama's Iran Deal Is Good For America,13878,1,13949,69,Mark Dubowitz,against,"{'inaudible': [[0, 0]]}","12, Tom, half of 12.",2
Obama's Iran Deal Is Good For America,13878,1,13950,70,Thomas Pickering,for,{},Let's argue about the notion that they cannot get sanctions relief until they do.,2
Obama's Iran Deal Is Good For America,13878,1,13952,71,Mark Dubowitz,against,{},"But, Tom, they already have gotten sanctions relief. They've gotten $11.9 billion in oil escrow funds that have returned to them since November 2013. They've gotten petrochemical sanctions relief. They've gotten auto sanctions relief. Their economy-- Tom, their economy was on its back in 2013--",2
Obama's Iran Deal Is Good For America,13878,1,13953,72,Thomas Pickering,for,{},That's in return for the joint program of action.,2
Obama's Iran Deal Is Good For America,13878,1,13954,73,Mark Dubowitz,against,{},"but they came-- but they got sanctions relief before they ever came clean on weaponization, which completely contradicts your thesis.",2
Obama's Iran Deal Is Good For America,13878,1,13955,74,Thomas Pickering,for,{},But that's--,2
Obama's Iran Deal Is Good For America,13878,1,13956,75,John Donvan,mod,{},Let me bring in Phil Gordon.,2
Obama's Iran Deal Is Good For America,13878,1,13957,76,Philip Gordon,for,"{'possiblemilitarydimensions': [[1, 17]]}","Well, they have gotten exceedingly modest sanctions relief, access to a small fraction of their money that has been frozen in foreign accounts, which you know very well the Iranian economy is at least $500 billion or a trillion dollars. And getting access to 700 million of their own does not make a significant difference. The PMD point I think is the essential one. We agree with you that they haven't yet come clean on PMD, and that they need to. What Tom is saying is that there won't be real sanctions relief until they do. Now, you can assert that that'll never happen, but I think we need to debate-- you know, the proposition on the table is ""Is this framework good for America?"" You can attack some alternative version of the framework, but the one on the table is the one in which they have to come clean on PMD before they get to--",2
Obama's Iran Deal Is Good For America,13878,1,13958,77,Mark Dubowitz,against,{},"And so, here's the problem.",2
Obama's Iran Deal Is Good For America,13878,1,13959,78,John Donvan,mod,"{'inaudible--': [[0, 1]]}",Let's--,2
Obama's Iran Deal Is Good For America,13878,1,13960,79,Mark Dubowitz,against,{},Because you're getting the economics wrong here.,2
Obama's Iran Deal Is Good For America,13878,1,13961,80,John Donvan,mod,{},"Mark, let's hear from your partner, Mike.",2
Obama's Iran Deal Is Good For America,13878,1,13962,81,Michael Doran,against,{},Let me shift it a little bit and just--,2
Obama's Iran Deal Is Good For America,13878,1,13963,82,John Donvan,mod,{},Mike Doran.,2
Obama's Iran Deal Is Good For America,13878,1,13964,83,Michael Doran,against,"{'unintelligible--': [[1, 46]]}","say that, you know, Tom said what I want is a fantasy. I want zero enrichment, zero reprocessing. That's not what I want. What I want is an American side that will, A, behave like a great power, and B, not give the store away, that will use the leverage that it has to get the best kind of deal, the kind of deal that Mark described. Now, what",2
Obama's Iran Deal Is Good For America,13878,1,13965,84,John Donvan,mod,{},What-- let me just-- why do you think that that hasn't happened? What do you-- what if this actually is the best deal that they can get--,2
Obama's Iran Deal Is Good For America,13878,1,13966,85,Michael Doran,against,{},"Oh, no, no, no, no--",2
Obama's Iran Deal Is Good For America,13878,1,13967,86,John Donvan,mod,{},given the realities?,2
Obama's Iran Deal Is Good For America,13878,1,13968,87,Michael Doran,against,{},"No, no, no, no-- we-- listen. I have it from European partners to the negotiations that they have been shocked by the giveaway. The idea that we are responding, that we are responding to the demands of allies is simply not true. This has been a bilaterally negotiated deal.",2
Obama's Iran Deal Is Good For America,13878,1,13969,88,John Donvan,mod,{},Motivated by what?,2
Obama's Iran Deal Is Good For America,13878,1,13970,89,Michael Doran,against,{},"by the desire for detente with Iran. The president has sold the world on the notion that he is-- that what he's trying to do is get a nuclear arms agreement. What he is-- his strategic goal is to have detente with Iran, and he's using the arms control agreement as the vehicle--",2
Obama's Iran Deal Is Good For America,13878,1,13971,90,John Donvan,mod,{},So--,2
Obama's Iran Deal Is Good For America,13878,1,13972,91,Michael Doran,against,{},for getting it.,2
Obama's Iran Deal Is Good For America,13878,1,13973,92,Thomas Pickering,for,{},The way that--,3
Obama's Iran Deal Is Good For America,13878,1,13974,93,John Donvan,mod,{},Tom Pickering.,3
Obama's Iran Deal Is Good For America,13878,1,13975,94,Thomas Pickering,for,{},"European allies-- the Russians, the Chinese, the Brits, the French, and the Germans have been with us. Even with an--",3
Obama's Iran Deal Is Good For America,13878,1,13976,95,Michael Doran,against,{},Not true.,3
Obama's Iran Deal Is Good For America,13878,1,13977,96,Thomas Pickering,for,"{'frenchspoken': [[0, 3]]}",occasional protest from Francais.,3
Obama's Iran Deal Is Good For America,13878,1,13978,97,Michael Doran,against,{},Not true.,3
Obama's Iran Deal Is Good For America,13878,1,13979,98,Thomas Pickering,for,{},"So, but it's very true.",3
Obama's Iran Deal Is Good For America,13878,1,13981,99,Thomas Pickering,for,{},Every step of the way.,3
Obama's Iran Deal Is Good For America,13878,1,13982,100,Michael Doran,against,{},Not true.,3
Obama's Iran Deal Is Good For America,13878,1,13983,101,John Donvan,mod,{},"Mike, wait.",3
Obama's Iran Deal Is Good For America,13878,1,13985,102,John Donvan,mod,{},"Gentlemen, I--",3
Obama's Iran Deal Is Good For America,13878,1,13987,103,John Donvan,mod,"{'laughter': [[0, 9]], 'unintelligible.': [[0, 4]], 'applause': [[0, 6]], 'laughter--': [[0, 4]]}","No. No. I just-- Hold it. Let's negotiate this. I just-- I do need to point out that when everybody's talking over each other, that's the section that absolutely gets cut from the podcast--",3
Obama's Iran Deal Is Good For America,13878,1,13989,104,John Donvan,mod,{},"after about two seconds, for a little energy. But then we can't hear what anybody's saying. So--",3
Obama's Iran Deal Is Good For America,13878,1,13990,105,Michael Doran,against,{},"So, guys, stop talking--",3
Obama's Iran Deal Is Good For America,13878,1,13991,106,John Donvan,mod,{},let's keep it going.,3
Obama's Iran Deal Is Good For America,13878,1,13992,107,Michael Doran,against,"{'laughter': [[0, 2]]}",over me.,3
Obama's Iran Deal Is Good For America,13878,1,13993,108,John Donvan,mod,{},Let-- let me-- let Phillip respond.,3
Obama's Iran Deal Is Good For America,13878,1,13994,109,Philip Gordon,for,{},"So, then, I'm just puzzled. So, Mike is sure that the British, and the French, and the Germans, and the Russians, and the Chinese hate this agreement and think we've given away the store, but the foreign ministers of all those countries have endorsed it, and explained it, and defended it. That's a tricky one for me.",3
Obama's Iran Deal Is Good For America,13878,1,13995,110,Michael Doran,against,{},"Well, that-- the fact is--",3
Obama's Iran Deal Is Good For America,13878,1,13997,111,Mark Dubowitz,against,{},"I mean, that's easy, Phil. And you know this. The fact the matter of is is those countries don't believe they can stop the Obama runaway train to essentially surrender. I mean, the French have--",3
Obama's Iran Deal Is Good For America,13878,1,13998,112,Philip Gordon,for,{},"Sure, the Russians are totally compliant--",3
Obama's Iran Deal Is Good For America,13878,1,13999,113,Mark Dubowitz,against,{},The European--,3
Obama's Iran Deal Is Good For America,13878,1,14000,114,Philip Gordon,for,"{'unintelligible': [[0, 2]], '--unintelligible': [[0, 0]], 'laughter': [[0, 2]]}",runaway train.,3
Obama's Iran Deal Is Good For America,13878,1,14001,115,Mark Dubowitz,against,{},"The Europeans have told me-- the Europeans have told me their biggest nightmare, okay, is U.S. negotiators at one minute to midnight in a room with the Iranian negotiators. And they believe at that point, major concessions come. And listen, major concessions have come, Phil. The fact of the matter is Iran's economy was on its back in 2013 as a result of sanctions. As a result of sanctions relief that your administration-- that you were in-- negotiated, the economy is on its knees getting up to its feet. We've lost economic leverage. Iran went from a severe recession to a modest recovery. When you lose peaceful economic leverage, you lose the ability to actually negotiate strong nuclear concessions. And when you lose peaceful economic leverage in a post-deal environment, you have no way to enforce this deal. And then you have to use military force to enforce this deal, which is something nobody at this table wants.",3
Obama's Iran Deal Is Good For America,13878,1,14002,116,John Donvan,mod,{},Phillip Gordon.,3
Obama's Iran Deal Is Good For America,13878,1,14003,117,Thomas Pickering,for,{},"So, one percent--",3
Obama's Iran Deal Is Good For America,13878,1,14004,118,John Donvan,mod,{},So--,3
Obama's Iran Deal Is Good For America,13878,1,14005,119,Thomas Pickering,for,{},of their economy--,3
Obama's Iran Deal Is Good For America,13878,1,14006,120,John Donvan,mod,{},Hold it. I--,3
Obama's Iran Deal Is Good For America,13878,1,14007,121,Thomas Pickering,for,{},one percent changed their economy.,3
Obama's Iran Deal Is Good For America,13878,1,14008,122,John Donvan,mod,{},"Hold-- Tom, wait. I want to hear from Phil.",3
Obama's Iran Deal Is Good For America,13878,1,14009,123,Philip Gordon,for,{},"We agree on sanctions, Mark, at least that part of it. That's why they agreed to this deal that required them to do so many things that they didn't want to do. You're right. Their economy is on its back. It's because of the sanctions that we put together, together with our allies. And that's how we got this deal.",3
Obama's Iran Deal Is Good For America,13878,1,14010,124,Mark Dubowitz,against,{},And then you diminish the pressure.,3
Obama's Iran Deal Is Good For America,13878,1,14011,125,John Donvan,mod,{},Mike Doran.,4
Obama's Iran Deal Is Good For America,13878,1,14013,126,Mark Dubowitz,against,"{'unintelligible': [[0, 2]]}",Then you the negotiations--,4
Obama's Iran Deal Is Good For America,13878,1,14014,127,John Donvan,mod,{},Mike-- you-- Mark--,4
Obama's Iran Deal Is Good For America,13878,1,14015,128,Mark Dubowitz,against,{},"and diminish the pressure, and you gave on key nuclear demands, and that's why--",4
Obama's Iran Deal Is Good For America,13878,1,14016,129,John Donvan,mod,{},Mark--,4
Obama's Iran Deal Is Good For America,13878,1,14017,130,Mark Dubowitz,against,{},we're getting a sloppy--,4
Obama's Iran Deal Is Good For America,13878,1,14018,131,John Donvan,mod,"{'laughter': [[0, 7]], 'speakingsimultaneously': [[0, 7]]}","Mark, your partner is touching your elbow.",4
Obama's Iran Deal Is Good For America,13878,1,14019,132,Michael Doran,against,{},That was out of affection.,4
Obama's Iran Deal Is Good For America,13878,1,14020,133,audience,unknown,{},Talk-- you on your--,4
Obama's Iran Deal Is Good For America,13878,1,14021,134,Michael Doran,against,{},"Mark was nice. Mark toned down the story a little bit. The story that he heard was, ""Our nightmare""-- this is from our European allies. ""Our nightmare is that Zarif and Kerry are in a hotel room, and it's one minute to midnight, and there's a-- then there's a deadline."" That's what they said. Now, the story that the Obama Administration told when it signed the interim agreement, is it said, ""Oh, the Supreme Leader is under such economic pressure, he's dying for an agreement. What he needs from us is a face-saving agreement. A face-saving agreement. So, we're going to rip up these Security Council resolutions, zero enrichment, zero reprocessing, and we are going to-- we are going to give him a face-saving nuclear enrichment program of 1,000 centrifuges."" And then I heard from our European allies, a little bit later the Americans came and said, ""It's not going to be 1,000, it's going to be 3,000."" A little bit later they came and said, ""No, 4,500."" Now it's 6,104. And that's why I can sit here and I can tell you, with absolute certainty, and I will be correct on this, there has been a pattern of concession, unilateral concession from the United States, and in forcing our partners along, and in the end--",4
Obama's Iran Deal Is Good For America,13878,1,14022,135,John Donvan,mod,{},Okay.,4
Obama's Iran Deal Is Good For America,13878,1,14023,136,Mark Dubowitz,against,{},"the Iranians won't come clean, and we'll give them sanctions relief.",4
Obama's Iran Deal Is Good For America,13878,1,14024,137,John Donvan,mod,{},"Going to Tom, please.",4
Obama's Iran Deal Is Good For America,13878,1,14025,138,Thomas Pickering,for,"{'laughter': [[2, 4]]}","Look, your predictions are your predictions. They have nothing to do with the framework. They have nothing to do with what we now have in hand, and they have nothing to do with what is now being currently negotiated as the final language of the agreement, which I am told is moving well. So if you want to believe the Tooth Fairy, if you want to believe the worst of all possible predictions, there's your choice. But it's not up on the board. You're not voting for anything but the Obama proposal at the present time or some alternative imaginary set of ideas. We constantly have asked, how is it that you would get done what it is you want to get done? And why is what you want to get done so much more worthwhile in the process of moving ahead? Everybody knows they negotiated for a house here in this room. How many in this room have negotiated for a house? Everybody knows your first bid is not the acceptable answer to what it is you get. It's plain and simple.",4
Obama's Iran Deal Is Good For America,13878,1,14026,139,Mark Dubowitz,against,"{'laughter': [[0, 6]]}","John, you gave away the house.",4
Obama's Iran Deal Is Good For America,13878,1,14027,140,audience,unknown,"{'unintelligible': [[0, 9]], 'laughter--': [[0, 9]]}","Almost everybody knows that. I bought John's house, actually-- best deal of my life. The two guys over here didn't raise their hands so--",4
Obama's Iran Deal Is Good For America,13878,1,14028,141,John Donvan,mod,{},Mark Dubowitz. Mark Dubowitz.,4
Obama's Iran Deal Is Good For America,13878,1,14029,142,Mark Dubowitz,against,{},"Well, here's the problem. We have outlined a better deal. And one of the key elements of a better deal is that the restrictions of the Obama administration of putting on this program are not going to expire after 15 years. I mean, 15 years. So let me ask how many of you are remember 9/11? 9/11 was 14 years ago. How many of you have kids? All right, college senior was in first grade 15 years ago. And parents know that in geopolitics, as in life, 15 years is a blip in time. In 15 years, most of these restrictions are going to vanish. Iran will have an industrial sized program. It'll have zero breakout. Zero breakout is undetectable breakout. Tom, we can negotiate a better deal by making one simple modification to the Obama deal. And that is that the restrictions will not sunset. They will not disappear until the International Atomic Energy Agency has reached a broader conclusion that Iran's nuclear program is only for peaceful purposes and there are no clandestine activities, which why not demand that?",5
Obama's Iran Deal Is Good For America,13878,1,14030,143,John Donvan,mod,{},"Let's take that to Phil. I mean, I think that a lot of people in the audience would wonder is, what's so great about a deal that gets Iran to stop for 20 years and then they could start again? So what-- what's supposed to happen after that?",5
Obama's Iran Deal Is Good For America,13878,1,14031,144,Philip Gordon,for,{},"Well, one thing that's great about it is Iran stops for 20 years. So you may not-- it may not be your ideal scenario. But if Iran doesn't stop for 20 years, then they start tomorrow. So that's one thing about it. Secondly, I keep coming back to this, and I'm sorry. You need a deal that you actually get and not one that you would, like I said earlier, write if you only had to write it yourself. We could have-- of course, Mark, we could do that. We could go to the Iranians now and say, ""You're currently in the doghouse because people don't trust you. You violated Security Council resolutions, and that's why we need these real commitments, binding commitments from you. But you know what? You're going to be the doghouse forever. You have to accept uniquely-- you're the only country in the world-- you have to accept these binding-- not for 20 years, not for 30 years, but for infinity."" I would submit to you we could do that and we would have a zero chance of getting an agreement, and then we'd be right back to what we're talking about now. And so you won't like the 20-year restrictions. You won't have any restrictions and see if you like that much better.",5
Obama's Iran Deal Is Good For America,13878,1,14032,145,Mark Dubowitz,against,{},"No, you're mischaracterizing. The IAEA could reach that broader conclusion in five years. They could reach it in seven years. All Iran has to do is declare to the IAEA that we have no clandestine facilities, we have no clandestine activities, and the IAEA reaches a broader conclusion that it has done so with 60 countries, to say this is a peaceful program. So this is not about eternity. This is not about the Tooth Fairy. This is about a restriction--",5
Obama's Iran Deal Is Good For America,13878,1,14033,146,Philip Gordon,for,"{'unintelligible': [[0, 3]]}",But you're-- you're now for eternity.,5
Obama's Iran Deal Is Good For America,13878,1,14034,147,Mark Dubowitz,against,{},It could be five--,5
Obama's Iran Deal Is Good For America,13878,1,14035,148,Philip Gordon,for,{},Last point about it.,5
Obama's Iran Deal Is Good For America,13878,1,14036,149,Mark Dubowitz,against,{},"Phil, it could be five years. It could be seven years.",5
Obama's Iran Deal Is Good For America,13878,1,14037,150,Philip Gordon,for,{},"No, no. If the agreement says--",5
Obama's Iran Deal Is Good For America,13878,1,14038,151,Mark Dubowitz,against,{},Peaceful nature of the program.,5
Obama's Iran Deal Is Good For America,13878,1,14039,152,John Donvan,mod,{},"Okay, okay. This is what we're going to do.",5
Obama's Iran Deal Is Good For America,13878,1,14040,153,Mark Dubowitz,against,{},"Peaceful. Phil, peaceful.",5
