corpus,conversation_id,segment_id,task_id,base_task_id,utterance_id,utterance_index,role,aspect,label_value,label_source,source_id,model,context_type,label_kind,n_raters,y_cont,w_conf,lo,hi,p1,p2,p3,p4,skipped,context_source
insq,insq_24367,6,insq_24367_6_info,insq_24367_6,24499,132,against,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,6,insq_24367_6_info,insq_24367_6,24501,134,against,CIG,3,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,6,insq_24367_6_info,insq_24367_6,24503,136,for,CIG,4,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23282,145,for,CIG,1,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23285,148,for,CIG,1,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23288,151,against,CIG,3,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23291,154,for,CIG,2,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23293,156,against,CIG,3,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23295,158,for,CIG,3,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20222,73,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20224,75,for,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20225,76,for,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20227,78,against,CIG,4,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20231,82,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20233,84,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20235,86,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20237,88,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20239,90,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26141,79,for,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26142,80,against,CIG,1,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26143,81,for,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26144,82,against,CIG,2,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26145,83,for,CIG,2,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26147,85,against,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24531,164,for,CIG,4,human_individual,annotator_045,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24532,165,against,CIG,3,human_individual,annotator_045,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24533,166,for,CIG,1,human_individual,annotator_045,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24535,168,for,CIG,2,human_individual,annotator_045,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24531,164,for,CIG,2,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24532,165,against,CIG,3,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24533,166,for,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24535,168,for,CIG,2,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9504,67,for,CIG,4,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9506,68,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9509,71,for,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9510,72,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9511,73,for,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9516,78,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9518,80,against,CIG,3,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9520,82,against,CIG,2,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9522,84,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,2,insq_5180_2_info,insq_5180_2,5219,39,against,CIG,4,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,2,insq_5180_2_info,insq_5180_2,5221,41,for,CIG,2,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,2,insq_5180_2_info,insq_5180_2,5223,43,for,CIG,3,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26141,79,for,CIG,3,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26142,80,against,CIG,1,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26143,81,for,CIG,3,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26144,82,against,CIG,1,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26145,83,for,CIG,1,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26147,85,against,CIG,3,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17150,184,against,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17152,186,for,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17153,187,against,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17154,188,for,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17155,189,against,CIG,1,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17157,191,against,CIG,1,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17158,192,for,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17159,193,against,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17160,194,for,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,1,insq_9973_1_info,insq_9973_1,10021,48,for,CIG,4,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,1,insq_9973_1_info,insq_9973_1,10022,49,against,CIG,3,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,1,insq_9973_1_info,insq_9973_1,10023,50,for,CIG,4,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,1,insq_9973_1_info,insq_9973_1,10026,53,for,CIG,4,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,1,insq_9973_1_info,insq_9973_1,10028,55,against,CIG,4,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,2,insq_5180_2_info,insq_5180_2,5219,39,against,CIG,3,human_individual,annotator_017,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,2,insq_5180_2_info,insq_5180_2,5221,41,for,CIG,2,human_individual,annotator_017,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,2,insq_5180_2_info,insq_5180_2,5223,43,for,CIG,3,human_individual,annotator_017,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23238,103,against,CIG,3,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23241,105,against,CIG,3,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23243,107,against,CIG,1,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23245,109,against,CIG,1,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23246,110,for,CIG,4,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23247,111,against,CIG,2,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23249,113,for,CIG,1,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23252,116,against,CIG,1,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,0,insq_20148_0_info,insq_20148_0,20185,36,for,CIG,3,human_individual,annotator_026,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,0,insq_20148_0_info,insq_20148_0,20187,38,against,CIG,4,human_individual,annotator_026,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,0,insq_20148_0_info,insq_20148_0,20189,40,for,CIG,3,human_individual,annotator_026,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,0,insq_20148_0_info,insq_20148_0,20191,42,against,CIG,3,human_individual,annotator_026,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,12,insq_9437_12_info,insq_9437_12,9711,271,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,12,insq_9437_12_info,insq_9437_12,9713,273,against,CIG,2,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,12,insq_9437_12_info,insq_9437_12,9714,274,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,12,insq_9437_12_info,insq_9437_12,9716,276,against,CIG,3,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26183,121,for,CIG,1,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26185,123,for,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26186,124,against,CIG,4,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26187,125,for,CIG,2,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26188,126,against,CIG,2,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26190,128,against,CIG,2,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26191,129,for,CIG,1,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26193,131,for,CIG,4,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26194,132,against,CIG,4,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5241,61,for,CIG,3,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5243,63,against,CIG,2,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5245,65,for,CIG,2,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5247,67,against,CIG,4,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5249,69,against,CIG,1,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5251,71,for,CIG,1,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26183,121,for,CIG,1,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26185,123,for,CIG,4,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26186,124,against,CIG,2,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26187,125,for,CIG,3,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26188,126,against,CIG,1,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26190,128,against,CIG,2,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26191,129,for,CIG,1,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26193,131,for,CIG,4,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,8,insq_26062_8_info,insq_26062_8,26194,132,against,CIG,3,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,13,insq_20148_13_info,insq_20148_13,20350,200,for,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,13,insq_20148_13_info,insq_20148_13,20354,204,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,13,insq_20148_13_info,insq_20148_13,20355,205,for,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,13,insq_20148_13_info,insq_20148_13,20359,209,against,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,13,insq_20148_13_info,insq_20148_13,20361,211,against,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,13,insq_20148_13_info,insq_20148_13,20362,212,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,13,insq_20148_13_info,insq_20148_13,20364,214,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,13,insq_20148_13_info,insq_20148_13,20366,216,for,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5241,61,for,CIG,4,human_individual,annotator_017,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5243,63,against,CIG,3,human_individual,annotator_017,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5245,65,for,CIG,2,human_individual,annotator_017,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5247,67,against,CIG,3,human_individual,annotator_017,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5249,69,against,CIG,1,human_individual,annotator_017,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,5,insq_5180_5_info,insq_5180_5,5251,71,for,CIG,2,human_individual,annotator_017,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17237,270,against,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17238,271,for,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17240,272,for,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17241,273,against,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17245,277,for,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17247,279,for,CIG,1,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17249,281,against,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17250,282,for,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17251,283,against,CIG,1,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,6,insq_9973_6_info,insq_9973_6,10135,160,for,CIG,4,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,6,insq_9973_6_info,insq_9973_6,10137,162,against,CIG,4,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,6,insq_9973_6_info,insq_9973_6,10139,164,for,CIG,3,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,6,insq_9973_6_info,insq_9973_6,10140,165,against,CIG,3,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,6,insq_9973_6_info,insq_9973_6,10141,166,for,CIG,3,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,6,insq_9973_6_info,insq_9973_6,10143,168,for,CIG,4,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,1,insq_9973_1_info,insq_9973_1,10021,48,for,CIG,3,human_individual,annotator_041,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,1,insq_9973_1_info,insq_9973_1,10022,49,against,CIG,2,human_individual,annotator_041,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,1,insq_9973_1_info,insq_9973_1,10023,50,for,CIG,3,human_individual,annotator_041,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,1,insq_9973_1_info,insq_9973_1,10026,53,for,CIG,3,human_individual,annotator_041,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,1,insq_9973_1_info,insq_9973_1,10028,55,against,CIG,2,human_individual,annotator_041,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23282,145,for,CIG,1,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23285,148,for,CIG,1,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23288,151,against,CIG,3,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23291,154,for,CIG,1,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23293,156,against,CIG,2,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23295,158,for,CIG,2,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,9,insq_26062_9_info,insq_26062_9,26202,140,against,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,9,insq_26062_9_info,insq_26062_9,26204,142,for,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,9,insq_26062_9_info,insq_26062_9,26206,144,against,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,9,insq_26062_9_info,insq_26062_9,26208,146,against,CIG,1,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,9,insq_26062_9_info,insq_26062_9,26211,149,against,CIG,2,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,9,insq_26062_9_info,insq_26062_9,26213,151,for,CIG,4,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,15,insq_20148_15_info,insq_20148_15,20394,244,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,15,insq_20148_15_info,insq_20148_15,20396,246,against,CIG,4,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,15,insq_20148_15_info,insq_20148_15,20399,249,for,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,15,insq_20148_15_info,insq_20148_15,20403,253,for,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,15,insq_20148_15_info,insq_20148_15,20404,254,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,15,insq_20148_15_info,insq_20148_15,20405,255,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,10,insq_5180_10_info,insq_5180_10,5292,112,against,CIG,4,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,10,insq_5180_10_info,insq_5180_10,5294,114,against,CIG,1,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,10,insq_5180_10_info,insq_5180_10,5295,115,for,CIG,3,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_17957,6,insq_17957_6_info,insq_17957_6,18049,92,for,CIG,2,human_individual,annotator_030,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_17957,6,insq_17957_6_info,insq_17957_6,18051,94,against,CIG,3,human_individual,annotator_030,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_17957,6,insq_17957_6_info,insq_17957_6,18053,96,for,CIG,1,human_individual,annotator_030,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_17957,6,insq_17957_6_info,insq_17957_6,18055,98,for,CIG,2,human_individual,annotator_030,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_17957,6,insq_17957_6_info,insq_17957_6,18057,100,for,CIG,1,human_individual,annotator_030,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_17957,6,insq_17957_6_info,insq_17957_6,18059,102,for,CIG,1,human_individual,annotator_030,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_17957,6,insq_17957_6_info,insq_17957_6,18061,104,against,CIG,2,human_individual,annotator_030,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,7,insq_9973_7_info,insq_9973_7,10151,176,against,CIG,3,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9973,7,insq_9973_7_info,insq_9973_7,10153,178,against,CIG,4,human_individual,annotator_019,,info,raw_rating,,,,,,,,,,False,annotation_release_task
